name,tpm_kallisto,count_kallisto,tpm_rsem,count_rsem
TRINITY_DN1598_c0_g1_i1,48.4413,49.0,50.24,40.0
TRINITY_DN1591_c0_g1_i1,108.5,92.0,100.33,67.0
TRINITY_DN1555_c0_g1_i1,124.189,233.0,116.65,172.0
TRINITY_DN1563_c0_g1_i1,76.5908,168.0,77.75,134.0
TRINITY_DN1519_c0_g1_i1,54.3652,62.0,44.58,40.0
TRINITY_DN1547_c0_g1_i1,193.664,603.0,177.48,434.0
TRINITY_DN1507_c0_g1_i1,102.064,226.0,108.63,189.0
TRINITY_DN1522_c0_g1_i1,230.811,87.0,217.93,65.0
TRINITY_DN1592_c0_g1_i1,209.763,374.0,207.65,291.0
TRINITY_DN1596_c0_g1_i1,56.5556,23.0,49.75,16.0
TRINITY_DN1516_c0_g1_i1,50.289,21.0,51.49,17.0
TRINITY_DN1576_c0_g1_i1,80.1954,101.0,74.7,74.0
TRINITY_DN1581_c0_g1_i1,875.577,653.0,878.07,516.0
TRINITY_DN1572_c0_g1_i1,83.175,105.0,87.62,87.0
TRINITY_DN1565_c0_g1_i1,154.817,362.0,149.15,274.0
TRINITY_DN1583_c0_g1_i1,80.3345,49.0,76.91,37.0
TRINITY_DN1537_c0_g1_i1,170.78400000000005,220.0,167.79,170.0
TRINITY_DN1585_c0_g1_i1,88.2449,61.0,77.08,42.0
TRINITY_DN1564_c0_g1_i1,146.757,366.0,147.0,288.0
TRINITY_DN1566_c0_g1_i1,72.0271,78.0,77.45,66.0
TRINITY_DN1552_c0_g1_i1,74.5335,53.0,76.73,43.0
TRINITY_DN1588_c0_g1_i1,82.8133,158.0,82.03,123.0
TRINITY_DN1508_c0_g1_i1,120.838,249.0,123.52,200.0
TRINITY_DN1569_c0_g1_i1,101.767,54.0,114.6,48.0
TRINITY_DN1561_c0_g1_i1,69.707,120.0,69.47,94.0
TRINITY_DN1574_c0_g1_i1,64.8135,127.0,59.75,92.0
TRINITY_DN1534_c0_g1_i1,220.746,206.0,228.67,168.0
TRINITY_DN1502_c0_g1_i1,67.7777,57.0,66.43,44.0
TRINITY_DN1518_c0_g1_i1,144.35299999999995,137.0,144.55,108.0
TRINITY_DN1505_c0_g1_i1,192.417,270.0,187.6,207.0
TRINITY_DN1567_c0_g1_i1,67.2225,55.0,54.31,35.0
TRINITY_DN1571_c0_g1_i1,123.344,375.0,122.29,292.0
TRINITY_DN1573_c0_g1_i1,298.139,604.0,292.09,465.0
TRINITY_DN1551_c0_g1_i1,272.645,355.0,274.39,281.0
TRINITY_DN1536_c0_g1_i1,760.067,958.0,735.32,729.0
TRINITY_DN1580_c0_g1_i1,357.826,908.0,354.17,706.0
TRINITY_DN1529_c0_g1_i1,93.2151,143.0,97.83,118.0
TRINITY_DN1587_c0_g1_i1,55.3136,35.0,56.12,28.0
TRINITY_DN1513_c0_g1_i1,70.7357,187.0,64.05,133.0
TRINITY_DN1554_c0_g1_i1,66.2365,129.0,64.68,99.0
TRINITY_DN1520_c0_g1_i1,98.4177,130.0,93.37,97.0
TRINITY_DN1550_c0_g1_i1,89.4395,102.0,94.73,85.0
TRINITY_DN1593_c0_g1_i1,139.743,245.0,142.96,197.0
TRINITY_DN1525_c0_g1_i1,94.4808,239.0,94.61,188.0
TRINITY_DN1556_c0_g1_i1,69.5442,82.0,75.46,70.0
TRINITY_DN1543_c0_g1_i1,126.538,62.0,134.39,52.0
TRINITY_DN1515_c0_g1_i1,86.3381,150.0,83.48,114.0
TRINITY_DN1531_c0_g1_i1,118.053,85.0,125.13,71.0
TRINITY_DN1514_c0_g1_i1,250.796,713.0,252.57,564.0
TRINITY_DN1544_c0_g1_i1,146.5,154.0,153.52,127.0
TRINITY_DN1533_c0_g1_i1,211.541,137.0,203.67,104.0
TRINITY_DN1558_c0_g1_i1,107.114,376.0,105.93,292.0
TRINITY_DN1584_c0_g1_i1,164.956,300.0,163.01,233.0
TRINITY_DN1570_c0_g1_i1,78.8045,192.0,78.37,150.0
TRINITY_DN1542_c0_g1_i1,119.592,65.0,114.23,49.0
TRINITY_DN1589_c0_g1_i1,59.3053,26.0,60.61,21.0
TRINITY_DN1539_c0_g1_i1,120.552,107.0,127.34,89.0
TRINITY_DN1568_c0_g1_i1,102.986,144.0,103.68,114.0
TRINITY_DN1526_c0_g1_i1,60.2746,89.0,56.85,66.0
TRINITY_DN1501_c0_g1_i1,143.623,52.0,146.55,42.0
TRINITY_DN1562_c0_g1_i1,163.192,212.0,158.55,162.0
TRINITY_DN1553_c0_g1_i1,681.378,973.0,677.72,761.0
TRINITY_DN1538_c0_g1_i1,270.6,124.0,254.11,92.0
TRINITY_DN1541_c0_g1_i1,166.438,154.0,181.2,132.0
TRINITY_DN1527_c0_g1_i1,55.0785,52.0,57.85,43.0
TRINITY_DN1524_c0_g1_i1,135.44,211.0,141.25,173.0
TRINITY_DN1594_c0_g1_i1,251.364,341.0,252.14,269.0
TRINITY_DN1577_c0_g1_i1,87.6908,190.0,88.11,150.0
TRINITY_DN1548_c0_g1_i1,133.842,118.0,146.92,102.0
TRINITY_DN1528_c0_g1_i1,510.903,302.0,527.56,246.0
TRINITY_DN1590_c0_g1_i1,68.5303,144.0,72.07,119.0
TRINITY_DN1510_c0_g1_i1,164.238,556.0,171.15,455.0
TRINITY_DN1535_c0_g1_i1,59.9777,91.0,62.87,75.0
TRINITY_DN1582_c0_g1_i1,289.708,734.0,289.91,577.0
TRINITY_DN1503_c0_g1_i1,56.6445,81.0,57.81,65.0
TRINITY_DN1511_c0_g1_i1,66.2279,84.0,69.16,69.0
TRINITY_DN1509_c0_g1_i1,188.116,269.0,189.43,213.0
TRINITY_DN1517_c0_g1_i1,108.699,148.0,114.87,123.0
TRINITY_DN1595_c0_g1_i1,93.0954,101.0,98.39,84.0
TRINITY_DN1560_c0_g1_i1,74.5486,129.0,79.4,108.0
TRINITY_DN1540_c0_g1_i1,87.5615,149.0,86.72,116.0
TRINITY_DN1523_c0_g1_i1,1240.87,3636.0,1234.86,2842.0
TRINITY_DN1506_c0_g1_i1,185.452,224.0,185.23,176.0
TRINITY_DN1500_c0_g1_i1,285.813,460.0,279.0,353.0
TRINITY_DN1557_c0_g1_i1,247.85,625.0,247.86,491.0
TRINITY_DN1597_c0_g1_i1,110.113,152.0,106.86,116.0
TRINITY_DN1549_c0_g1_i1,272.378,514.0,271.06,402.0
TRINITY_DN1599_c0_g1_i1,59.6782,68.0,63.58,57.0
TRINITY_DN1504_c0_g1_i1,58.3549,43.0,65.44,38.0
TRINITY_DN1579_c0_g1_i1,63.2134,84.0,62.2,65.0
TRINITY_DN1532_c0_g1_i1,132.129,291.0,136.96,237.0
TRINITY_DN1559_c0_g1_i1,263.861,359.0,262.62,281.0
TRINITY_DN1687_c0_g1_i1,113.095,83.0,108.94,63.0
TRINITY_DN1675_c0_g1_i1,1939.33,2004.0,1944.03,1581.0
TRINITY_DN1637_c0_g1_i1,709.206,306.0,706.65,241.0
TRINITY_DN1667_c0_g1_i1,152.915,264.0,154.01,209.0
TRINITY_DN1633_c0_g1_i1,140.84799999999996,82.0,117.57,54.0
TRINITY_DN1615_c0_g1_i1,77.0282,77.0,82.61,65.0
TRINITY_DN1681_c0_g1_i1,89.5116,53.0,94.2,44.0
TRINITY_DN1644_c0_g1_i1,255.796,137.0,257.85,109.0
TRINITY_DN1605_c0_g1_i1,86.6617,52.0,95.08,45.0
TRINITY_DN1628_c0_g1_i1,107.365,308.0,112.28,253.0
TRINITY_DN1651_c0_g1_i1,120.5,152.0,113.89,113.0
TRINITY_DN1674_c0_g1_i1,94.6999,128.0,95.02,101.0
TRINITY_DN1640_c0_g1_i1,144.627,144.0,141.64,111.0
TRINITY_DN1666_c0_g1_i1,72.6161,124.0,75.25,101.0
TRINITY_DN1654_c0_g1_i1,34.198,37.0,36.41,31.0
TRINITY_DN1695_c0_g1_i1,117.474,137.0,110.08,101.0
TRINITY_DN1614_c0_g1_i1,437.75,764.0,448.31,615.0
TRINITY_DN1609_c0_g1_i1,67.9623,80.0,68.03,63.0
TRINITY_DN1627_c0_g1_i1,54.2922,68.0,53.8,53.0
TRINITY_DN1607_c0_g1_i1,119.867,143.0,123.6,116.0
TRINITY_DN1626_c0_g1_i1,61.5379,57.0,58.97,43.0
TRINITY_DN1601_c0_g1_i1,478.454,604.0,474.34,471.0
TRINITY_DN1669_c0_g1_i1,188.874,236.0,188.23,185.0
TRINITY_DN1699_c0_g1_i1,96.9404,159.0,99.27,128.0
TRINITY_DN1677_c0_g1_i1,101.834,40.0,112.65,35.0
TRINITY_DN1638_c0_g1_i1,314.086,214.0,320.25,172.0
TRINITY_DN1693_c0_g1_i1,151.685,122.0,162.58,103.0
TRINITY_DN1696_c0_g1_i1,63.7148,40.0,64.64,32.0
TRINITY_DN1656_c0_g1_i1,53.2532,30.0,56.24,25.0
TRINITY_DN1616_c0_g1_i1,309.155,382.0,312.77,304.0
TRINITY_DN1653_c0_g1_i1,99.6567,118.0,101.99,95.0
TRINITY_DN1652_c0_g1_i1,101.604,133.0,103.93,107.0
TRINITY_DN1686_c0_g1_i1,132.261,93.0,137.13,76.0
TRINITY_DN1602_c0_g1_i1,274.241,291.0,288.61,241.0
TRINITY_DN1617_c0_g1_i1,86.4513,188.0,88.37,151.0
TRINITY_DN1698_c0_g1_i1,71.7081,49.0,66.83,36.0
TRINITY_DN1660_c0_g1_i1,171.924,499.0,172.39,393.0
TRINITY_DN1632_c0_g1_i1,176.715,235.0,177.84,186.0
TRINITY_DN1663_c0_g1_i1,262.623,143.0,262.95,113.0
TRINITY_DN1635_c0_g1_i1,205.533,610.0,209.35,488.0
TRINITY_DN1610_c0_g1_i1,152.036,196.0,150.89,153.0
TRINITY_DN1659_c0_g1_i1,99.2874,166.0,107.29,141.0
TRINITY_DN1620_c0_g1_i1,334.885,186.0,330.83,145.0
TRINITY_DN1694_c0_g1_i1,105.286,116.0,108.43,94.0
TRINITY_DN1668_c0_g1_i1,748.7460000000002,378.0,742.57,296.0
TRINITY_DN1684_c0_g1_i1,106.498,111.0,101.19,83.0
TRINITY_DN1619_c0_g1_i1,86.1861,157.0,87.31,125.0
TRINITY_DN1613_c0_g1_i1,197.975,214.0,208.09,177.0
TRINITY_DN1629_c0_g1_i1,525.467,407.0,530.96,324.0
TRINITY_DN1688_c0_g1_i1,141.517,278.0,140.57,217.0
TRINITY_DN1658_c0_g1_i1,42.3171,23.0,37.3,16.0
TRINITY_DN1641_c0_g1_i1,56.8478,38.0,56.93,30.0
TRINITY_DN1642_c0_g1_i1,68.2199,87.0,57.82,58.0
TRINITY_DN1645_c0_g1_i1,93.9418,128.0,101.72,109.0
TRINITY_DN1646_c0_g1_i1,322.3590000000001,429.0,327.71,343.0
TRINITY_DN1672_c0_g1_i1,91.0637,149.0,87.85,113.0
TRINITY_DN1690_c0_g1_i1,72.5182,63.0,73.09,50.0
TRINITY_DN1600_c0_g1_i1,96.4043,48.0,94.11,37.0
TRINITY_DN1634_c0_g1_i1,104.677,120.0,106.44,96.0
TRINITY_DN1682_c0_g1_i1,201.648,104.0,194.02,79.0
TRINITY_DN1657_c0_g1_i1,384.581,373.0,396.87,303.0
TRINITY_DN1650_c0_g1_i1,123.708,211.0,121.58,163.0
TRINITY_DN1639_c0_g1_i1,95.4852,196.0,101.05,163.0
TRINITY_DN1670_c0_g1_i1,116.389,116.0,110.9,87.0
TRINITY_DN1671_c0_g1_i1,66.7093,69.0,63.88,52.0
TRINITY_DN1683_c0_g1_i1,66.4002,91.0,67.73,73.0
TRINITY_DN1691_c0_g1_i1,206.783,357.0,199.7,271.0
TRINITY_DN1612_c0_g1_i1,223.814,856.0,222.76,669.0
TRINITY_DN1636_c0_g1_i1,103.424,120.0,105.17,96.0
TRINITY_DN1624_c0_g1_i1,85.3122,72.0,78.23,52.0
TRINITY_DN1606_c0_g1_i1,331.805,713.0,318.04,537.0
TRINITY_DN1676_c0_g1_i1,100.702,77.0,96.28,58.0
TRINITY_DN1692_c0_g1_i1,118.253,93.0,125.9,78.0
TRINITY_DN1680_c0_g1_i1,65.0556,62.0,66.64,50.0
TRINITY_DN1661_c0_g1_i1,85.10700000000001,99.0,85.23,78.0
TRINITY_DN1664_c0_g1_i1,126.46,194.0,131.83,159.0
TRINITY_DN1647_c0_g1_i1,66.7224,36.0,61.06,26.0
TRINITY_DN1625_c0_g1_i1,64.3451,70.0,67.75,58.0
TRINITY_DN1608_c0_g1_i1,170.579,101.0,164.86,77.0
TRINITY_DN1603_c0_g1_i1,75.3217,62.0,69.41,45.0
TRINITY_DN1631_c0_g1_i1,339.579,261.0,348.44,211.0
TRINITY_DN1604_c0_g1_i1,200.517,411.0,196.19,316.0
TRINITY_DN1689_c0_g1_i1,125.3,167.0,135.47,142.0
TRINITY_DN1621_c0_g1_i1,185.095,114.0,170.87,83.0
TRINITY_DN1630_c0_g1_i1,115.57,47.0,83.96,27.0
TRINITY_DN1611_c0_g1_i1,119.59,95.0,124.65,78.0
TRINITY_DN1697_c0_g1_i1,236.594,427.0,249.56,354.0
TRINITY_DN1673_c0_g1_i1,372.643,289.0,378.07,231.0
TRINITY_DN1623_c0_g1_i1,110.114,215.0,114.05,175.0
TRINITY_DN1685_c0_g1_i1,780.591,843.0,782.52,665.0
TRINITY_DN1665_c0_g1_i1,66.2602,46.0,74.93,41.0
TRINITY_DN1655_c0_g1_i1,59.6026,36.0,58.77,28.0
TRINITY_DN1648_c0_g1_i1,175.641,445.0,182.39,363.0
TRINITY_DN1649_c0_g1_i1,778.865,1001.0,791.41,800.0
TRINITY_DN1622_c0_g1_i1,90.9901,145.0,89.4,112.0
TRINITY_DN1643_c0_g1_i1,61.6021,30.0,65.0,25.0
TRINITY_DN1678_c0_g1_i1,61.7694,83.0,66.24,70.0
TRINITY_DN1662_c0_g1_i1,124.446,136.0,129.08,111.0
TRINITY_DN1618_c0_g1_i1,76.4205,209.0,74.48,160.0
TRINITY_DN1679_c0_g1_i1,47.6758,40.0,48.43,32.0
TRINITY_DN1774_c0_g1_i1,52.8236,45.0,55.15,37.0
TRINITY_DN1766_c0_g1_i1,82.3402,57.0,73.31,40.0
TRINITY_DN1720_c0_g1_i1,184.868,433.0,185.85,342.0
TRINITY_DN1716_c0_g1_i1,93.7371,128.0,87.53,94.0
TRINITY_DN1798_c0_g1_i1,87.6853,96.0,95.18,82.0
TRINITY_DN1779_c0_g1_i1,164.14,105.0,154.63,78.0
TRINITY_DN1758_c0_g1_i1,50.3411,34.0,54.47,29.0
TRINITY_DN1769_c0_g1_i1,252.097,292.0,252.39,230.0
TRINITY_DN1789_c0_g1_i1,179.748,331.0,183.1,265.0
TRINITY_DN1724_c0_g1_i1,150.986,271.0,148.15,209.0
TRINITY_DN1749_c0_g1_i1,55.7271,22.0,54.44,17.0
TRINITY_DN1755_c0_g1_i1,172.28900000000004,81.0,156.17,58.0
TRINITY_DN1705_c0_g1_i1,80.6024,135.0,77.47,102.0
TRINITY_DN1795_c0_g1_i1,130.28799999999998,65.0,121.84,48.0
TRINITY_DN1727_c0_g1_i1,457.519,265.0,455.18,208.0
TRINITY_DN1784_c0_g1_i1,63.3464,36.0,62.44,28.0
TRINITY_DN1744_c0_g1_i1,262.067,210.0,281.99,178.0
TRINITY_DN1771_c0_g1_i1,69.1386,65.0,74.31,55.0
TRINITY_DN1793_c0_g1_i1,105.849,59.0,109.13,48.0
TRINITY_DN1763_c0_g1_i1,37.0,20.0,35.16,15.0
TRINITY_DN1772_c0_g1_i1,182.715,237.0,179.38,183.0
TRINITY_DN1799_c0_g1_i1,187.455,153.0,195.99,126.0
TRINITY_DN1734_c0_g1_i1,415.778,865.0,426.97,698.0
TRINITY_DN1788_c0_g1_i1,73.97,57.0,84.01,51.0
TRINITY_DN1702_c0_g1_i1,59.2831,97.0,49.76,64.0
TRINITY_DN1773_c0_g1_i1,74.693,68.0,83.71,60.0
TRINITY_DN1741_c0_g1_i1,298.301,473.0,296.81,370.0
TRINITY_DN1719_c0_g1_i1,54.6196,80.0,59.91,69.0
TRINITY_DN1703_c0_g1_i1,86.21,152.0,83.7,116.0
TRINITY_DN1723_c0_g1_i1,48.6756,60.0,46.41,45.0
TRINITY_DN1708_c0_g1_i1,51.8467,80.0,51.11,62.0
TRINITY_DN1726_c0_g1_i1,72.6847,119.0,74.59,96.0
TRINITY_DN1751_c0_g1_i1,78.96300000000002,52.0,82.82,43.0
TRINITY_DN1785_c0_g1_i1,81.8979,45.0,73.8,32.0
TRINITY_DN1700_c0_g1_i1,80.0095,111.0,78.83,86.0
TRINITY_DN1764_c0_g1_i1,148.319,154.0,146.85,120.0
TRINITY_DN1767_c0_g1_i1,60.7816,34.0,54.37,24.0
TRINITY_DN1765_c0_g1_i1,66.9311,61.0,65.5,47.0
TRINITY_DN1745_c0_g1_i1,167.236,136.0,168.6,108.0
TRINITY_DN1711_c0_g1_i1,134.999,300.0,140.32,245.0
TRINITY_DN1754_c0_g1_i1,121.355,81.0,114.03,60.0
TRINITY_DN1712_c0_g1_i1,51.5071,33.0,49.49,25.0
TRINITY_DN1718_c0_g1_i1,82.2454,73.0,90.14,63.0
TRINITY_DN1759_c0_g1_i1,115.382,65.0,112.48,50.0
TRINITY_DN1731_c0_g1_i1,58.7268,76.0,50.11,51.0
TRINITY_DN1733_c0_g1_i1,50.4858,36.0,56.94,32.0
TRINITY_DN1710_c0_g1_i1,93.3653,80.0,96.33,65.0
TRINITY_DN1707_c0_g1_i1,142.809,83.0,133.04,61.0
TRINITY_DN1752_c0_g1_i1,65.2498,31.0,66.62,25.0
TRINITY_DN1722_c0_g1_i1,371.693,289.0,378.75,232.0
TRINITY_DN1750_c0_g1_i1,54.289,54.0,52.37,41.0
TRINITY_DN1786_c0_g1_i1,103.655,103.0,98.45,77.0
TRINITY_DN1760_c0_g1_i1,127.537,453.0,123.33,344.0
TRINITY_DN1778_c0_g1_i1,135.762,75.0,144.51,63.0
TRINITY_DN1756_c0_g1_i1,137.079,132.0,142.48,108.0
TRINITY_DN1742_c0_g1_i1,154.336,62.0,157.38,50.0
TRINITY_DN1792_c0_g1_i1,162.308,99.0,153.82,74.0
TRINITY_DN1730_c0_g1_i1,137.234,95.0,133.79,73.0
TRINITY_DN1706_c0_g1_i1,115.095,172.0,118.3,139.0
TRINITY_DN1796_c0_g1_i1,513.993,313.0,508.02,244.0
TRINITY_DN1729_c0_g1_i1,700.342,873.0,698.61,685.0
TRINITY_DN1746_c0_g1_i1,236.822,310.0,235.06,242.0
TRINITY_DN1791_c0_g1_i1,45.5131,45.0,48.83,38.0
TRINITY_DN1775_c0_g1_i1,53.0659,29.0,44.05,19.0
TRINITY_DN1715_c0_g1_i1,79.2312,99.0,77.33,76.0
TRINITY_DN1783_c0_g1_i1,99.9941,95.0,104.29,78.0
TRINITY_DN1743_c0_g1_i1,48.3234,22.0,36.14,13.0
TRINITY_DN1704_c0_g1_i1,76.6422,45.0,79.88,37.0
TRINITY_DN1701_c0_g1_i1,48.3499,98.0,46.46,74.0
TRINITY_DN1761_c0_g1_i1,72.0239,58.0,63.06,40.0
TRINITY_DN1738_c0_g1_i1,97.518,135.0,88.18,96.0
TRINITY_DN1787_c0_g1_i1,97.9342,165.0,92.87,123.0
TRINITY_DN1747_c0_g1_i1,42.5406,20.0,48.47,18.0
TRINITY_DN1781_c0_g1_i1,76.2697,41.0,73.06,31.0
TRINITY_DN1780_c0_g1_i1,50.7291,74.0,53.18,61.0
TRINITY_DN1777_c0_g1_i1,804.668,644.0,799.44,504.0
TRINITY_DN1737_c0_g1_i1,78.9226,207.0,78.63,162.0
TRINITY_DN1770_c0_g1_i1,66.9874,75.0,72.65,64.0
TRINITY_DN1782_c0_g1_i1,88.5626,101.0,86.93,78.0
TRINITY_DN1713_c0_g1_i1,59.6538,73.0,56.1,54.0
TRINITY_DN1790_c0_g1_i1,60.5521,46.0,66.83,40.0
TRINITY_DN1725_c0_g1_i1,106.829,157.0,109.04,126.0
TRINITY_DN1717_c0_g1_i1,81.8304,96.0,81.26,75.0
TRINITY_DN1739_c0_g1_i1,51.4392,58.0,48.47,43.0
TRINITY_DN1709_c0_g1_i1,93.6031,88.0,93.23,69.0
TRINITY_DN1728_c0_g1_i1,119.676,94.0,130.9,81.0
TRINITY_DN1762_c0_g1_i1,177.678,441.0,177.96,347.0
TRINITY_DN1748_c0_g1_i1,49.6625,33.0,53.45,28.0
TRINITY_DN1757_c0_g1_i1,181.375,168.0,185.12,135.0
TRINITY_DN1714_c0_g1_i1,70.9073,41.0,70.15,32.0
TRINITY_DN1797_c0_g1_i1,284.4190000000001,123.0,275.0,94.0
TRINITY_DN1740_c0_g1_i1,51.2361,28.0,55.65,24.0
TRINITY_DN1721_c0_g1_i1,57.0522,46.0,64.56,41.0
TRINITY_DN1753_c0_g1_i1,69.0805,62.0,73.58,52.0
TRINITY_DN1735_c0_g1_i1,59.8271,41.0,59.24,32.0
TRINITY_DN1768_c0_g1_i1,214.724,204.0,204.57,153.0
TRINITY_DN1732_c0_g1_i1,101.921,151.0,96.15,112.0
TRINITY_DN1794_c0_g1_i1,754.4739999999998,2118.0,745.12,1643.0
TRINITY_DN1776_c0_g1_i1,73.6997,104.0,78.4,87.0
TRINITY_DN1736_c0_g1_i1,319.342,741.0,318.15,580.0
TRINITY_DN1853_c0_g1_i1,120.447,121.0,125.21,99.0
TRINITY_DN1895_c0_g1_i1,65.0384,22.0,59.72,16.0
TRINITY_DN1835_c0_g1_i1,50.7337,40.0,56.35,35.0
TRINITY_DN1815_c0_g1_i1,292.385,214.0,294.75,170.0
TRINITY_DN1831_c0_g1_i1,74.7585,88.0,72.35,67.0
TRINITY_DN1898_c0_g1_i1,340.0780000000001,257.0,352.68,210.0
TRINITY_DN1807_c0_g1_i1,90.09,47.0,92.27,38.0
TRINITY_DN1893_c0_g1_i1,157.399,155.0,161.26,125.0
TRINITY_DN1873_c0_g1_i1,242.726,201.0,239.18,156.0
TRINITY_DN1872_c0_g1_i1,67.8505,65.0,68.95,52.0
TRINITY_DN1858_c0_g1_i1,158.112,77.0,171.6,66.0
TRINITY_DN1816_c0_g1_i1,288.677,211.0,284.73,164.0
TRINITY_DN1844_c0_g1_i1,96.3529,41.0,92.16,31.0
TRINITY_DN1823_c0_g1_i1,1581.07,1002.0,1592.81,796.0
TRINITY_DN1839_c0_g1_i1,90.6805,141.0,90.8,111.0
TRINITY_DN1832_c0_g1_i1,249.123,376.0,248.59,295.0
TRINITY_DN1819_c0_g1_i1,89.0308,34.0,99.29,30.0
TRINITY_DN1800_c0_g1_i1,291.834,189.0,291.79,149.0
TRINITY_DN1846_c0_g1_i1,82.3175,96.0,73.02,67.0
TRINITY_DN1818_c0_g1_i1,121.675,101.0,123.89,81.0
TRINITY_DN1864_c0_g1_i1,92.1036,37.0,88.13,28.0
TRINITY_DN1875_c0_g1_i1,53.89,45.0,53.22,35.0
TRINITY_DN1888_c0_g1_i1,106.145,114.0,115.96,98.0
TRINITY_DN1892_c0_g1_i1,79.5784,73.0,81.69,59.0
TRINITY_DN1897_c0_g1_i1,48.2492,19.0,48.16,15.0
TRINITY_DN1868_c0_g1_i1,70.7859,41.0,65.65,30.0
TRINITY_DN1840_c0_g1_i1,85.7839,61.0,87.43,49.0
TRINITY_DN1899_c0_g1_i1,110.23,68.0,110.99,54.0
TRINITY_DN1826_c0_g1_i1,108.125,86.0,95.76,60.0
TRINITY_DN1825_c0_g1_i1,60.199,48.0,57.31,36.0
TRINITY_DN1886_c0_g1_i1,103.957,33.0,87.45,22.0
TRINITY_DN1845_c0_g1_i1,405.785,229.0,419.95,187.0
TRINITY_DN1860_c0_g1_i1,44.239,19.0,38.29,13.0
TRINITY_DN1813_c0_g1_i1,74.1162,160.0,75.46,128.0
TRINITY_DN1836_c0_g1_i1,108.98,95.0,110.71,76.0
TRINITY_DN1861_c0_g1_i1,225.843,112.0,237.48,93.0
TRINITY_DN1801_c0_g1_i1,141.278,66.0,138.19,51.0
TRINITY_DN1857_c0_g1_i1,77.1439,84.0,78.2,67.0
TRINITY_DN1829_c0_g1_i1,87.9192,81.0,86.85,63.0
TRINITY_DN1804_c0_g1_i1,81.4929,35.0,85.42,29.0
TRINITY_DN1862_c0_g1_i1,609.943,519.0,613.33,411.0
TRINITY_DN1841_c0_g1_i1,410.836,218.0,408.27,171.0
TRINITY_DN1802_c0_g1_i1,53.5033,19.0,53.35,15.0
TRINITY_DN1805_c0_g1_i1,152.22299999999996,69.0,164.73,59.0
TRINITY_DN1894_c0_g1_i1,54.7393,31.0,55.95,25.0
TRINITY_DN1849_c0_g1_i1,296.644,223.0,300.51,178.0
TRINITY_DN1870_c0_g1_i1,95.6667,63.0,90.52,47.0
TRINITY_DN1854_c0_g1_i1,136.601,97.0,126.87,71.0
TRINITY_DN1808_c0_g1_i1,219.172,233.0,213.96,179.0
TRINITY_DN1828_c0_g1_i1,675.0139999999999,1154.0,695.03,934.0
TRINITY_DN1855_c0_g1_i1,141.815,82.0,146.87,67.0
TRINITY_DN1811_c0_g1_i1,92.9711,45.0,94.17,36.0
TRINITY_DN1821_c0_g1_i1,77.3125,48.0,73.52,36.0
TRINITY_DN1810_c0_g1_i1,74.0168,37.0,65.87,26.0
TRINITY_DN1874_c0_g1_i1,153.4,96.0,162.1,80.0
TRINITY_DN1869_c0_g1_i1,119.317,60.0,105.78,42.0
TRINITY_DN1881_c0_g1_i1,104.306,66.0,94.19,47.0
TRINITY_DN1884_c0_g1_i1,57.2536,23.0,59.8,19.0
TRINITY_DN1847_c0_g1_i1,72.7046,30.0,73.56,24.0
TRINITY_DN1803_c0_g1_i1,89.7297,34.0,80.05,24.0
TRINITY_DN1891_c0_g1_i1,47.4691,25.0,52.92,22.0
TRINITY_DN1834_c0_g1_i1,113.477,52.0,104.96,38.0
TRINITY_DN1883_c0_g1_i1,47.633,24.0,47.76,19.0
TRINITY_DN1877_c0_g1_i1,177.507,279.0,176.42,218.0
TRINITY_DN1822_c0_g1_i1,117.415,136.0,104.25,95.0
TRINITY_DN1852_c0_g1_i1,171.61,80.0,168.35,62.0
TRINITY_DN1889_c0_g1_i1,109.395,60.0,122.45,53.0
TRINITY_DN1814_c0_g1_i1,75.8078,40.0,74.43,31.0
TRINITY_DN1842_c0_g1_i1,55.3695,24.0,55.46,19.0
TRINITY_DN1867_c0_g1_i1,69.0061,23.0,68.17,18.0
TRINITY_DN1812_c0_g1_i1,145.327,97.0,127.33,67.0
TRINITY_DN1824_c0_g1_i1,276.23900000000003,223.0,283.07,180.0
TRINITY_DN1890_c0_g1_i1,44.6297,22.0,48.81,19.0
TRINITY_DN1833_c0_g1_i1,143.545,122.0,141.93,95.0
TRINITY_DN1879_c0_g1_i1,104.224,83.0,102.02,64.0
TRINITY_DN1866_c0_g1_i1,390.244,144.0,410.91,120.0
TRINITY_DN1896_c0_g1_i1,76.4978,137.0,71.75,101.0
TRINITY_DN1809_c0_g1_i1,188.651,197.0,186.17,153.0
TRINITY_DN1876_c0_g1_i1,184.38,111.0,181.11,86.0
TRINITY_DN1843_c0_g1_i1,37.2352,37.0,35.8,28.0
TRINITY_DN1885_c0_g1_i1,56.9106,21.0,47.94,14.0
TRINITY_DN1882_c0_g1_i1,80.1857,99.0,80.31,78.0
TRINITY_DN1880_c0_g1_i1,77.7695,58.0,74.87,44.0
TRINITY_DN1827_c0_g1_i1,261.017,388.0,271.22,317.0
TRINITY_DN1878_c0_g1_i1,125.14,104.0,123.75,81.0
TRINITY_DN1806_c0_g1_i1,104.809,42.0,97.81,31.0
TRINITY_DN1859_c0_g1_i1,49.6766,27.0,48.96,21.0
TRINITY_DN1850_c0_g1_i1,108.486,95.0,108.76,75.0
TRINITY_DN1887_c0_g1_i1,48.017,44.0,54.06,39.0
