transcript_id	gene_id	length	effective_length	expected_count	TPM	FPKM	IsoPct
TRINITY_DN2193_c0_g1_i1	TRINITY_DN2193_c0_g1_i1	1238	1060.39	44.00	53.34	35.55	100.00
TRINITY_DN2194_c0_g1_i1	TRINITY_DN2194_c0_g1_i1	2107	1929.39	1191.00	793.49	528.94	100.00
TRINITY_DN2195_c0_g1_i1	TRINITY_DN2195_c0_g1_i1	1434	1256.39	143.00	146.31	97.53	100.00
TRINITY_DN2196_c0_g1_i1	TRINITY_DN2196_c0_g1_i1	898	720.39	40.00	71.37	47.58	100.00
TRINITY_DN2197_c0_g1_i1	TRINITY_DN2197_c0_g1_i1	758	580.39	50.00	110.74	73.82	100.00
TRINITY_DN2198_c0_g1_i1	TRINITY_DN2198_c0_g1_i1	1044	866.39	28.00	41.54	27.69	100.00
TRINITY_DN2199_c0_g1_i1	TRINITY_DN2199_c0_g1_i1	2429	2251.39	412.00	235.23	156.80	100.00
TRINITY_DN219_c0_g1_i1	TRINITY_DN219_c0_g1_i1	1538	1360.39	112.00	105.83	70.55	100.00
TRINITY_DN21_c0_g1_i1	TRINITY_DN21_c0_g1_i1	3754	3576.39	951.75	342.08	228.03	100.00
TRINITY_DN21_c0_g1_i11	TRINITY_DN21_c0_g1_i11	3512	3334.39	0.00	0.00	0.00	100.00
TRINITY_DN21_c0_g1_i13	TRINITY_DN21_c0_g1_i13	2238	2060.39	2762.36	1723.38	1148.80	100.00
TRINITY_DN21_c0_g1_i17	TRINITY_DN21_c0_g1_i17	3777	3599.39	1154.95	412.46	274.95	100.00
TRINITY_DN21_c0_g1_i22	TRINITY_DN21_c0_g1_i22	3488	3310.39	0.00	0.00	0.00	100.00
TRINITY_DN21_c0_g1_i23	TRINITY_DN21_c0_g1_i23	3380	3202.39	652.22	261.80	174.51	100.00
TRINITY_DN21_c0_g1_i24	TRINITY_DN21_c0_g1_i24	3777	3599.39	0.00	0.00	0.00	100.00
TRINITY_DN21_c0_g1_i3	TRINITY_DN21_c0_g1_i3	2221	2043.39	287.03	180.56	120.36	100.00
TRINITY_DN21_c0_g1_i6	TRINITY_DN21_c0_g1_i6	3645	3467.39	2785.86	1032.78	688.44	100.00
TRINITY_DN21_c0_g1_i8	TRINITY_DN21_c0_g1_i8	2232	2054.39	435.35	272.40	181.58	100.00
TRINITY_DN21_c0_g1_i9	TRINITY_DN21_c0_g1_i9	3434	3256.39	101.40	40.03	26.68	100.00
TRINITY_DN2200_c0_g1_i1	TRINITY_DN2200_c0_g1_i1	1637	1459.39	252.00	221.96	147.96	100.00
TRINITY_DN2201_c0_g1_i1	TRINITY_DN2201_c0_g1_i1	516	338.39	15.00	56.98	37.98	100.00
TRINITY_DN2202_c0_g1_i1	TRINITY_DN2202_c0_g1_i1	1340	1162.39	69.00	76.30	50.86	100.00
TRINITY_DN2203_c0_g1_i1	TRINITY_DN2203_c0_g1_i1	513	335.39	17.00	65.15	43.43	100.00
TRINITY_DN2204_c0_g1_i1	TRINITY_DN2204_c0_g1_i1	825	647.39	55.00	109.21	72.80	100.00
TRINITY_DN2205_c0_g1_i1	TRINITY_DN2205_c0_g1_i1	958	780.39	220.00	362.38	241.56	100.00
TRINITY_DN2206_c0_g1_i1	TRINITY_DN2206_c0_g1_i1	2922	2744.39	209.00	97.89	65.25	100.00
TRINITY_DN2207_c0_g1_i1	TRINITY_DN2207_c0_g1_i1	735	557.39	26.00	59.96	39.97	100.00
TRINITY_DN2208_c0_g1_i1	TRINITY_DN2208_c0_g1_i1	2238	2060.39	211.00	131.64	87.75	100.00
TRINITY_DN2209_c0_g1_i1	TRINITY_DN2209_c0_g1_i1	1205	1027.39	95.00	118.86	79.23	100.00
TRINITY_DN220_c0_g1_i1	TRINITY_DN220_c0_g1_i1	3230	3052.39	137.00	57.69	38.46	100.00
TRINITY_DN2210_c0_g1_i1	TRINITY_DN2210_c0_g1_i1	3624	3446.39	656.00	244.68	163.10	100.00
TRINITY_DN2211_c0_g1_i1	TRINITY_DN2211_c0_g1_i1	1985	1807.39	101.00	71.83	47.88	100.00
TRINITY_DN2212_c0_g1_i1	TRINITY_DN2212_c0_g1_i1	1130	952.39	60.00	80.98	53.98	100.00
TRINITY_DN2213_c0_g1_i1	TRINITY_DN2213_c0_g1_i1	3157	2979.39	290.00	125.12	83.40	100.00
TRINITY_DN2214_c0_g1_i1	TRINITY_DN2214_c0_g1_i1	3491	3313.39	1478.00	573.39	382.22	100.00
TRINITY_DN2215_c0_g1_i1	TRINITY_DN2215_c0_g1_i1	875	697.39	58.00	106.91	71.26	100.00
TRINITY_DN2216_c0_g1_i1	TRINITY_DN2216_c0_g1_i1	2235	2057.39	178.00	111.21	74.13	100.00
TRINITY_DN2217_c0_g1_i1	TRINITY_DN2217_c0_g1_i1	2763	2585.39	294.00	146.17	97.44	100.00
TRINITY_DN2218_c0_g1_i1	TRINITY_DN2218_c0_g1_i1	1571	1393.39	119.00	109.78	73.18	100.00
TRINITY_DN2219_c0_g1_i1	TRINITY_DN2219_c0_g1_i1	569	391.39	14.00	45.98	30.65	100.00
TRINITY_DN221_c0_g1_i1	TRINITY_DN221_c0_g1_i1	1190	1012.39	93.01	118.09	78.72	100.00
TRINITY_DN221_c0_g1_i3	TRINITY_DN221_c0_g1_i3	1185	1007.39	59.48	75.90	50.59	100.00
TRINITY_DN221_c0_g1_i4	TRINITY_DN221_c0_g1_i4	1212	1034.39	13.65	16.97	11.31	100.00
TRINITY_DN221_c0_g1_i6	TRINITY_DN221_c0_g1_i6	1126	948.39	39.38	53.38	35.58	100.00
TRINITY_DN221_c0_g1_i8	TRINITY_DN221_c0_g1_i8	1193	1015.39	92.48	117.07	78.04	100.00
TRINITY_DN2220_c0_g1_i1	TRINITY_DN2220_c0_g1_i1	1978	1800.39	371.00	264.88	176.57	100.00
TRINITY_DN2221_c0_g1_i1	TRINITY_DN2221_c0_g1_i1	1795	1617.39	149.00	118.42	78.94	100.00
TRINITY_DN2222_c0_g1_i1	TRINITY_DN2222_c0_g1_i1	1101	923.39	1014.00	1411.57	940.94	100.00
TRINITY_DN2223_c0_g1_i1	TRINITY_DN2223_c0_g1_i1	656	478.39	49.00	131.66	87.77	100.00
TRINITY_DN2224_c0_g1_i1	TRINITY_DN2224_c0_g1_i1	1892	1714.39	79.00	59.23	39.48	100.00
TRINITY_DN2225_c0_g1_i1	TRINITY_DN2225_c0_g1_i1	1884	1706.39	169.00	127.31	84.86	100.00
TRINITY_DN2226_c0_g1_i1	TRINITY_DN2226_c0_g1_i1	1170	992.39	63.00	81.60	54.40	100.00
TRINITY_DN2227_c0_g1_i1	TRINITY_DN2227_c0_g1_i1	1369	1191.39	381.00	411.07	274.02	100.00
TRINITY_DN2228_c0_g1_i1	TRINITY_DN2228_c0_g1_i1	1034	856.39	64.00	96.06	64.04	100.00
TRINITY_DN2229_c0_g1_i1	TRINITY_DN2229_c0_g1_i1	1309	1131.39	49.00	55.67	37.11	100.00
TRINITY_DN222_c0_g1_i1	TRINITY_DN222_c0_g1_i1	1602	1424.39	38.57	34.80	23.20	100.00
TRINITY_DN222_c0_g1_i2	TRINITY_DN222_c0_g1_i2	2877	2699.39	42.00	20.00	13.33	100.00
TRINITY_DN222_c0_g1_i3	TRINITY_DN222_c0_g1_i3	2602	2424.39	72.24	38.30	25.53	100.00
TRINITY_DN222_c0_g1_i4	TRINITY_DN222_c0_g1_i4	2877	2699.39	92.81	44.20	29.46	100.00
TRINITY_DN222_c0_g1_i7	TRINITY_DN222_c0_g1_i7	1327	1149.39	15.39	17.21	11.47	100.00
TRINITY_DN2230_c0_g1_i1	TRINITY_DN2230_c0_g1_i1	1151	973.39	84.00	110.93	73.94	100.00
TRINITY_DN2231_c0_g1_i1	TRINITY_DN2231_c0_g1_i1	1360	1182.39	32.00	34.79	23.19	100.00
TRINITY_DN2232_c0_g1_i1	TRINITY_DN2232_c0_g1_i1	1355	1177.39	93.00	101.53	67.68	100.00
TRINITY_DN2233_c0_g1_i1	TRINITY_DN2233_c0_g1_i1	2158	1980.39	304.00	197.32	131.53	100.00
TRINITY_DN2234_c0_g1_i1	TRINITY_DN2234_c0_g1_i1	2002	1824.39	178.00	125.42	83.60	100.00
TRINITY_DN2235_c0_g1_i1	TRINITY_DN2235_c0_g1_i1	5131	4953.39	1735.00	450.24	300.13	100.00
TRINITY_DN2236_c0_g1_i1	TRINITY_DN2236_c0_g1_i1	1911	1733.39	173.00	128.29	85.52	100.00
TRINITY_DN2237_c0_g1_i1	TRINITY_DN2237_c0_g1_i1	1734	1556.39	142.00	117.28	78.18	100.00
TRINITY_DN2238_c0_g1_i1	TRINITY_DN2238_c0_g1_i1	1244	1066.39	102.00	122.95	81.96	100.00
TRINITY_DN2239_c0_g1_i1	TRINITY_DN2239_c0_g1_i1	2493	2315.39	81.00	44.97	29.98	100.00
TRINITY_DN223_c0_g1_i2	TRINITY_DN223_c0_g1_i2	4483	4305.39	401.00	119.72	79.81	100.00
TRINITY_DN223_c1_g1_i1	TRINITY_DN223_c1_g1_i1	2440	2262.39	131.00	74.43	49.62	100.00
TRINITY_DN223_c1_g2_i1	TRINITY_DN223_c1_g2_i1	2555	2377.39	140.00	75.70	50.46	100.00
TRINITY_DN2240_c0_g1_i1	TRINITY_DN2240_c0_g1_i1	3119	2941.39	397.00	173.50	115.65	100.00
TRINITY_DN2241_c0_g1_i1	TRINITY_DN2241_c0_g1_i1	1568	1390.39	89.00	82.28	54.85	100.00
TRINITY_DN2242_c0_g1_i1	TRINITY_DN2242_c0_g1_i1	1141	963.39	93.00	124.09	82.72	100.00
TRINITY_DN2243_c0_g1_i1	TRINITY_DN2243_c0_g1_i1	2492	2314.39	220.00	122.19	81.45	100.00
TRINITY_DN2244_c0_g1_i1	TRINITY_DN2244_c0_g1_i1	1227	1049.39	91.00	111.47	74.30	100.00
TRINITY_DN2245_c0_g1_i1	TRINITY_DN2245_c0_g1_i1	2947	2769.39	1673.00	776.54	517.64	100.00
TRINITY_DN2246_c0_g1_i1	TRINITY_DN2246_c0_g1_i1	602	424.39	24.00	72.69	48.46	100.00
TRINITY_DN2247_c0_g1_i1	TRINITY_DN2247_c0_g1_i1	714	536.39	18.00	43.14	28.75	100.00
TRINITY_DN2248_c0_g1_i1	TRINITY_DN2248_c0_g1_i1	2003	1825.39	413.00	290.83	193.87	100.00
TRINITY_DN2249_c0_g1_i1	TRINITY_DN2249_c0_g1_i1	1499	1321.39	57.00	55.45	36.96	100.00
TRINITY_DN224_c0_g1_i1	TRINITY_DN224_c0_g1_i1	796	618.39	46.00	95.62	63.74	100.00
TRINITY_DN2250_c0_g1_i1	TRINITY_DN2250_c0_g1_i1	3328	3150.39	196.00	79.97	53.31	100.00
TRINITY_DN2251_c0_g1_i1	TRINITY_DN2251_c0_g1_i1	2261	2083.39	962.00	593.55	395.65	100.00
TRINITY_DN2252_c0_g1_i1	TRINITY_DN2252_c0_g1_i1	1542	1364.39	378.00	356.13	237.39	100.00
TRINITY_DN2253_c0_g1_i1	TRINITY_DN2253_c0_g1_i1	2085	1907.39	152.00	102.44	68.28	100.00
TRINITY_DN2254_c0_g1_i1	TRINITY_DN2254_c0_g1_i1	1241	1063.39	123.00	148.68	99.11	100.00
TRINITY_DN2255_c0_g1_i1	TRINITY_DN2255_c0_g1_i1	835	657.39	29.00	56.71	37.80	100.00
TRINITY_DN2256_c0_g1_i1	TRINITY_DN2256_c0_g1_i1	981	803.39	101.00	161.60	107.72	100.00
TRINITY_DN2257_c0_g1_i1	TRINITY_DN2257_c0_g1_i1	761	583.39	135.00	297.46	198.28	100.00
TRINITY_DN2258_c0_g1_i1	TRINITY_DN2258_c0_g1_i1	2606	2428.39	185.00	97.93	65.28	100.00
TRINITY_DN2259_c0_g1_i1	TRINITY_DN2259_c0_g1_i1	563	385.39	21.00	70.04	46.69	100.00
TRINITY_DN225_c0_g1_i1	TRINITY_DN225_c0_g1_i1	1298	1120.39	800.32	918.21	612.08	100.00
TRINITY_DN2260_c0_g1_i1	TRINITY_DN2260_c0_g1_i1	1715	1537.39	339.00	283.44	188.94	100.00
TRINITY_DN2261_c0_g1_i1	TRINITY_DN2261_c0_g1_i1	1213	1035.39	39.00	48.42	32.28	100.00
TRINITY_DN2262_c0_g1_i1	TRINITY_DN2262_c0_g1_i1	2602	2424.39	1329.00	704.65	469.72	100.00
TRINITY_DN2263_c0_g1_i1	TRINITY_DN2263_c0_g1_i1	1504	1326.39	85.00	82.38	54.91	100.00
TRINITY_DN2264_c0_g1_i1	TRINITY_DN2264_c0_g1_i1	2203	2025.39	161.00	102.18	68.11	100.00
TRINITY_DN2265_c0_g1_i1	TRINITY_DN2265_c0_g1_i1	1738	1560.39	97.00	79.91	53.27	100.00
TRINITY_DN2266_c0_g1_i1	TRINITY_DN2266_c0_g1_i1	2798	2620.39	280.00	137.35	91.56	100.00
TRINITY_DN2267_c0_g1_i1	TRINITY_DN2267_c0_g1_i1	2083	1905.39	83.00	55.99	37.33	100.00
TRINITY_DN2268_c0_g1_i1	TRINITY_DN2268_c0_g1_i1	799	621.39	94.00	194.45	129.62	100.00
TRINITY_DN2269_c0_g1_i1	TRINITY_DN2269_c0_g1_i1	792	614.39	35.00	73.23	48.81	100.00
TRINITY_DN226_c0_g1_i1	TRINITY_DN226_c0_g1_i1	803	625.39	100.97	207.54	138.34	100.00
TRINITY_DN226_c0_g1_i2	TRINITY_DN226_c0_g1_i2	755	577.39	48.03	106.92	71.27	100.00
TRINITY_DN2270_c0_g1_i1	TRINITY_DN2270_c0_g1_i1	1956	1778.39	83.00	59.99	39.99	100.00
TRINITY_DN2271_c0_g1_i1	TRINITY_DN2271_c0_g1_i1	877	699.39	51.00	93.73	62.48	100.00
TRINITY_DN2272_c0_g1_i1	TRINITY_DN2272_c0_g1_i1	536	358.39	11.00	39.45	26.30	100.00
TRINITY_DN2273_c0_g1_i1	TRINITY_DN2273_c0_g1_i1	665	487.39	33.00	87.03	58.02	100.00
TRINITY_DN2274_c0_g1_i1	TRINITY_DN2274_c0_g1_i1	1286	1108.39	274.00	317.77	211.82	100.00
TRINITY_DN2275_c0_g1_i1	TRINITY_DN2275_c0_g1_i1	1316	1138.39	75.00	84.69	56.45	100.00
TRINITY_DN2276_c0_g1_i1	TRINITY_DN2276_c0_g1_i1	705	527.39	25.00	60.93	40.62	100.00
TRINITY_DN2277_c0_g1_i1	TRINITY_DN2277_c0_g1_i1	930	752.39	81.00	138.39	92.25	100.00
TRINITY_DN2278_c0_g1_i1	TRINITY_DN2278_c0_g1_i1	2734	2556.39	221.00	111.13	74.08	100.00
TRINITY_DN2279_c0_g1_i1	TRINITY_DN2279_c0_g1_i1	1095	917.39	97.00	135.91	90.60	100.00
TRINITY_DN227_c0_g1_i1	TRINITY_DN227_c0_g1_i1	1419	1241.39	60.00	62.13	41.41	100.00
TRINITY_DN2280_c0_g1_i1	TRINITY_DN2280_c0_g1_i1	1115	937.39	54.00	74.05	49.36	100.00
TRINITY_DN2281_c0_g1_i1	TRINITY_DN2281_c0_g1_i1	1349	1171.39	641.00	703.41	468.89	100.00
TRINITY_DN2282_c0_g1_i1	TRINITY_DN2282_c0_g1_i1	2072	1894.39	103.00	69.89	46.59	100.00
TRINITY_DN2283_c0_g1_i1	TRINITY_DN2283_c0_g1_i1	737	559.39	49.00	112.60	75.06	100.00
TRINITY_DN2284_c0_g1_i1	TRINITY_DN2284_c0_g1_i1	1724	1546.39	138.00	114.71	76.47	100.00
TRINITY_DN2285_c0_g1_i1	TRINITY_DN2285_c0_g1_i1	3394	3216.39	6766.00	2704.04	1802.50	100.00
TRINITY_DN2286_c0_g1_i1	TRINITY_DN2286_c0_g1_i1	3316	3138.39	304.00	124.51	83.00	100.00
TRINITY_DN2287_c0_g1_i1	TRINITY_DN2287_c0_g1_i1	2196	2018.39	248.00	157.94	105.28	100.00
TRINITY_DN2288_c0_g1_i1	TRINITY_DN2288_c0_g1_i1	1751	1573.39	86.00	70.26	46.84	100.00
TRINITY_DN2289_c0_g1_i1	TRINITY_DN2289_c0_g1_i1	1577	1399.39	55.00	50.52	33.68	100.00
TRINITY_DN228_c0_g1_i1	TRINITY_DN228_c0_g1_i1	1784	1606.39	81.00	64.82	43.21	100.00
TRINITY_DN228_c0_g2_i1	TRINITY_DN228_c0_g2_i1	978	800.39	55.00	88.33	58.88	100.00
TRINITY_DN228_c0_g3_i1	TRINITY_DN228_c0_g3_i1	1848	1670.39	83.00	63.87	42.58	100.00
TRINITY_DN2290_c0_g1_i1	TRINITY_DN2290_c0_g1_i1	4526	4348.39	476.00	140.71	93.80	100.00
TRINITY_DN2291_c0_g1_i1	TRINITY_DN2291_c0_g1_i1	583	405.39	34.00	107.81	71.86	100.00
TRINITY_DN2292_c0_g1_i1	TRINITY_DN2292_c0_g1_i1	1413	1235.39	135.00	140.47	93.64	100.00
TRINITY_DN2293_c0_g1_i1	TRINITY_DN2293_c0_g1_i1	1806	1628.39	48.00	37.89	25.26	100.00
TRINITY_DN2294_c0_g1_i1	TRINITY_DN2294_c0_g1_i1	990	812.39	36.00	56.96	37.97	100.00
TRINITY_DN2295_c0_g1_i1	TRINITY_DN2295_c0_g1_i1	2372	2194.39	1771.00	1037.42	691.54	100.00
TRINITY_DN2296_c0_g1_i1	TRINITY_DN2296_c0_g1_i1	2872	2694.39	136.00	64.88	43.25	100.00
TRINITY_DN2297_c0_g1_i1	TRINITY_DN2297_c0_g1_i1	1161	983.39	49.00	64.05	42.70	100.00
TRINITY_DN2298_c0_g1_i1	TRINITY_DN2298_c0_g1_i1	2494	2316.39	122.00	67.70	45.13	100.00
TRINITY_DN2299_c0_g1_i1	TRINITY_DN2299_c0_g1_i1	1248	1070.39	83.00	99.67	66.44	100.00
TRINITY_DN229_c0_g1_i1	TRINITY_DN229_c0_g1_i1	708	530.39	37.00	89.67	59.77	100.00
TRINITY_DN22_c0_g1_i1	TRINITY_DN22_c0_g1_i1	1259	1081.39	285.00	338.78	225.83	100.00
TRINITY_DN22_c0_g2_i1	TRINITY_DN22_c0_g2_i1	4305	4127.39	549.00	170.98	113.97	100.00
TRINITY_DN22_c1_g1_i1	TRINITY_DN22_c1_g1_i1	1003	825.39	63.00	98.11	65.40	100.00
TRINITY_DN22_c1_g2_i2	TRINITY_DN22_c1_g2_i2	6905	6727.39	658.00	125.73	83.81	100.00
TRINITY_DN22_c1_g3_i1	TRINITY_DN22_c1_g3_i1	3187	3009.39	17.14	7.32	4.88	100.00
TRINITY_DN22_c1_g3_i2	TRINITY_DN22_c1_g3_i2	3445	3267.39	219.36	86.30	57.53	100.00
TRINITY_DN22_c1_g3_i3	TRINITY_DN22_c1_g3_i3	1939	1761.39	194.41	141.88	94.57	100.00
TRINITY_DN22_c1_g3_i4	TRINITY_DN22_c1_g3_i4	1443	1265.39	52.09	52.92	35.28	100.00
TRINITY_DN22_c1_g4_i1	TRINITY_DN22_c1_g4_i1	2607	2429.39	589.00	311.65	207.74	100.00
TRINITY_DN22_c1_g5_i1	TRINITY_DN22_c1_g5_i1	2517	2339.39	371.00	203.86	135.89	100.00
TRINITY_DN22_c1_g6_i1	TRINITY_DN22_c1_g6_i1	717	539.39	19.00	45.28	30.18	100.00
TRINITY_DN22_c1_g7_i1	TRINITY_DN22_c1_g7_i1	578	400.39	38.00	122.00	81.32	100.00
TRINITY_DN22_c1_g8_i1	TRINITY_DN22_c1_g8_i1	838	660.39	62.00	120.68	80.45	100.00
TRINITY_DN22_c2_g1_i1	TRINITY_DN22_c2_g1_i1	1928	1750.39	685.00	503.04	335.33	100.00
TRINITY_DN2300_c0_g1_i1	TRINITY_DN2300_c0_g1_i1	1097	919.39	481.00	672.50	448.29	100.00
TRINITY_DN2301_c0_g1_i1	TRINITY_DN2301_c0_g1_i1	668	490.39	31.00	81.26	54.17	100.00
TRINITY_DN2302_c0_g1_i1	TRINITY_DN2302_c0_g1_i1	1275	1097.39	128.00	149.93	99.94	100.00
TRINITY_DN2303_c0_g1_i1	TRINITY_DN2303_c0_g1_i1	703	525.39	100.00	244.66	163.09	100.00
TRINITY_DN2304_c0_g1_i1	TRINITY_DN2304_c0_g1_i1	1194	1016.39	42.00	53.12	35.41	100.00
TRINITY_DN2305_c0_g1_i1	TRINITY_DN2305_c0_g1_i1	680	502.39	71.00	181.66	121.10	100.00
TRINITY_DN2306_c0_g1_i1	TRINITY_DN2306_c0_g1_i1	1753	1575.39	340.00	277.42	184.93	100.00
TRINITY_DN2307_c0_g1_i1	TRINITY_DN2307_c0_g1_i1	621	443.39	28.00	81.17	54.11	100.00
TRINITY_DN2308_c0_g1_i1	TRINITY_DN2308_c0_g1_i1	2130	1952.39	118.00	77.69	51.79	100.00
TRINITY_DN2309_c0_g1_i1	TRINITY_DN2309_c0_g1_i1	1282	1104.39	51.00	59.36	39.57	100.00
TRINITY_DN230_c0_g1_i1	TRINITY_DN230_c0_g1_i1	1393	1215.39	186.76	197.52	131.67	100.00
TRINITY_DN230_c0_g1_i2	TRINITY_DN230_c0_g1_i2	1395	1217.39	68.24	72.06	48.03	100.00
TRINITY_DN2310_c0_g1_i1	TRINITY_DN2310_c0_g1_i1	604	426.39	37.00	111.54	74.35	100.00
TRINITY_DN2311_c0_g1_i1	TRINITY_DN2311_c0_g1_i1	1452	1274.39	713.00	719.18	479.40	100.00
TRINITY_DN2312_c0_g1_i1	TRINITY_DN2312_c0_g1_i1	1016	838.39	132.00	202.38	134.91	100.00
TRINITY_DN2313_c0_g1_i1	TRINITY_DN2313_c0_g1_i1	2421	2243.39	141.00	80.79	53.86	100.00
TRINITY_DN2314_c0_g1_i1	TRINITY_DN2314_c0_g1_i1	1083	905.39	122.00	173.21	115.46	100.00
TRINITY_DN2315_c0_g1_i1	TRINITY_DN2315_c0_g1_i1	2332	2154.39	126.00	75.18	50.11	100.00
TRINITY_DN2316_c0_g1_i1	TRINITY_DN2316_c0_g1_i1	1931	1753.39	302.00	221.40	147.58	100.00
TRINITY_DN2317_c0_g1_i1	TRINITY_DN2317_c0_g1_i1	1214	1036.39	419.00	519.69	346.42	100.00
TRINITY_DN2318_c0_g1_i1	TRINITY_DN2318_c0_g1_i1	1117	939.39	689.00	942.81	628.47	100.00
TRINITY_DN2319_c0_g1_i1	TRINITY_DN2319_c0_g1_i1	1245	1067.39	44.00	52.99	35.32	100.00
TRINITY_DN231_c0_g1_i1	TRINITY_DN231_c0_g1_i1	1256	1078.39	65.00	77.48	51.65	100.00
TRINITY_DN2320_c0_g1_i1	TRINITY_DN2320_c0_g1_i1	578	400.39	12.00	38.53	25.68	100.00
TRINITY_DN2321_c0_g1_i1	TRINITY_DN2321_c0_g1_i1	581	403.39	14.00	44.61	29.74	100.00
TRINITY_DN2322_c0_g1_i1	TRINITY_DN2322_c0_g1_i1	1998	1820.39	387.00	273.27	182.16	100.00
TRINITY_DN2323_c0_g1_i1	TRINITY_DN2323_c0_g1_i1	3356	3178.39	672.00	271.78	181.17	100.00
TRINITY_DN2324_c0_g1_i1	TRINITY_DN2324_c0_g1_i1	581	403.39	57.00	181.63	121.08	100.00
TRINITY_DN2325_c0_g1_i1	TRINITY_DN2325_c0_g1_i1	2714	2536.39	150.00	76.02	50.67	100.00
TRINITY_DN2326_c0_g1_i1	TRINITY_DN2326_c0_g1_i1	903	725.39	67.00	118.73	79.14	100.00
TRINITY_DN2327_c0_g1_i1	TRINITY_DN2327_c0_g1_i1	1222	1044.39	103.00	126.77	84.51	100.00
TRINITY_DN2328_c0_g1_i1	TRINITY_DN2328_c0_g1_i1	1376	1198.39	83.00	89.03	59.35	100.00
TRINITY_DN2329_c0_g1_i1	TRINITY_DN2329_c0_g1_i1	639	461.39	26.00	72.44	48.29	100.00
TRINITY_DN232_c0_g1_i1	TRINITY_DN232_c0_g1_i1	1312	1134.39	54.00	61.19	40.79	100.00
TRINITY_DN2330_c0_g1_i1	TRINITY_DN2330_c0_g1_i1	2084	1906.39	129.00	86.98	57.98	100.00
TRINITY_DN2331_c0_g1_i1	TRINITY_DN2331_c0_g1_i1	718	540.39	49.00	116.56	77.70	100.00
TRINITY_DN2332_c0_g1_i1	TRINITY_DN2332_c0_g1_i1	762	584.39	788.00	1733.29	1155.40	100.00
TRINITY_DN2333_c0_g1_i1	TRINITY_DN2333_c0_g1_i1	1879	1701.39	462.00	349.05	232.68	100.00
TRINITY_DN2334_c0_g1_i1	TRINITY_DN2334_c0_g1_i1	1628	1450.39	85.00	75.33	50.22	100.00
TRINITY_DN2335_c0_g1_i1	TRINITY_DN2335_c0_g1_i1	1946	1768.39	156.00	113.40	75.59	100.00
TRINITY_DN2336_c0_g1_i1	TRINITY_DN2336_c0_g1_i1	1360	1182.39	159.00	172.86	115.23	100.00
TRINITY_DN2337_c0_g1_i1	TRINITY_DN2337_c0_g1_i1	1885	1707.39	79.00	59.48	39.65	100.00
TRINITY_DN2338_c0_g1_i1	TRINITY_DN2338_c0_g1_i1	1404	1226.39	262.00	274.61	183.06	100.00
TRINITY_DN2339_c0_g1_i1	TRINITY_DN2339_c0_g1_i1	1553	1375.39	309.00	288.79	192.51	100.00
TRINITY_DN233_c0_g1_i1	TRINITY_DN233_c0_g1_i1	1050	872.39	45.00	66.31	44.20	100.00
TRINITY_DN2340_c0_g1_i1	TRINITY_DN2340_c0_g1_i1	765	587.39	40.00	87.54	58.35	100.00
TRINITY_DN2341_c0_g1_i1	TRINITY_DN2341_c0_g1_i1	2969	2791.39	235.00	108.22	72.14	100.00
TRINITY_DN2342_c0_g1_i1	TRINITY_DN2342_c0_g1_i1	1423	1245.39	48.00	49.54	33.03	100.00
TRINITY_DN2343_c0_g1_i1	TRINITY_DN2343_c0_g1_i1	2085	1907.39	82.00	55.26	36.84	100.00
TRINITY_DN2344_c0_g1_i1	TRINITY_DN2344_c0_g1_i1	1012	834.39	761.00	1172.37	781.50	100.00
TRINITY_DN2345_c0_g1_i1	TRINITY_DN2345_c0_g1_i1	1194	1016.39	317.00	400.91	267.25	100.00
TRINITY_DN2346_c0_g1_i1	TRINITY_DN2346_c0_g1_i1	1369	1191.39	121.00	130.55	87.02	100.00
TRINITY_DN2347_c0_g1_i1	TRINITY_DN2347_c0_g1_i1	1713	1535.39	163.00	136.46	90.97	100.00
TRINITY_DN2348_c0_g1_i1	TRINITY_DN2348_c0_g1_i1	1250	1072.39	71.00	85.10	56.73	100.00
TRINITY_DN2349_c0_g1_i1	TRINITY_DN2349_c0_g1_i1	1414	1236.39	132.00	137.24	91.48	100.00
TRINITY_DN234_c0_g1_i1	TRINITY_DN234_c0_g1_i1	5004	4826.39	407.00	108.40	72.26	100.00
TRINITY_DN2350_c0_g1_i1	TRINITY_DN2350_c0_g1_i1	1782	1604.39	85.00	68.10	45.40	100.00
TRINITY_DN2351_c0_g1_i1	TRINITY_DN2351_c0_g1_i1	1172	994.39	84.00	108.59	72.38	100.00
TRINITY_DN2352_c0_g1_i1	TRINITY_DN2352_c0_g1_i1	1757	1579.39	248.00	201.84	134.55	100.00
TRINITY_DN2353_c0_g1_i1	TRINITY_DN2353_c0_g1_i1	1255	1077.39	66.00	78.74	52.49	100.00
TRINITY_DN2354_c0_g1_i1	TRINITY_DN2354_c0_g1_i1	1992	1814.39	261.00	184.91	123.26	100.00
TRINITY_DN2355_c0_g1_i1	TRINITY_DN2355_c0_g1_i1	833	655.39	100.00	196.13	130.74	100.00
TRINITY_DN2356_c0_g1_i1	TRINITY_DN2356_c0_g1_i1	1350	1172.39	135.00	148.02	98.67	100.00
TRINITY_DN2357_c0_g1_i1	TRINITY_DN2357_c0_g1_i1	1208	1030.39	34.00	42.42	28.27	100.00
TRINITY_DN2358_c0_g1_i1	TRINITY_DN2358_c0_g1_i1	1515	1337.39	165.00	158.59	105.72	100.00
