contig_name,length,prop_gc,orf_length,in_bridges,p_good,p_bases_covered,p_seq_true,score,p_not_segmented,eff_length,eff_count,tpm,coverage,sCnuc,sCcov,sCord,sCseg
TRINITY_DN1117_c0_g1_i1,570,0.398246,189,0,0.627907,1.0,0.968571,0.069045,0.113529,570,43.0,88.4905,11.32,0.968571,1.0,0.627907,0.113529
TRINITY_DN1195_c0_g1_i1,2060,0.380097,686,0,0.815126,1.0,0.970367,0.781548,0.988086,2060,357.0,203.284,26.0,0.970367,1.0,0.815126,0.988086
TRINITY_DN1174_c0_g1_i1,606,0.40429,201,0,0.631579,1.0,0.980338,0.48819,0.788471,606,57.0,110.333,14.11,0.980338,1.0,0.631579,0.788471
TRINITY_DN1197_c0_g1_i1,2117,0.342938,705,0,0.886957,1.0,0.972219,0.84375,0.97847,2117,116.0,64.2747,8.22,0.972219,1.0,0.886957,0.97847
TRINITY_DN1180_c0_g1_i1,625,0.3904,187,0,0.86087,1.0,0.965821,0.4717,0.567325,625,115.0,215.834,27.6,0.965821,1.0,0.86087,0.567325
TRINITY_DN1128_c0_g1_i1,620,0.409677,206,0,0.653846,1.0,0.985382,0.571614,0.887202,620,26.0,49.1909,6.29,0.985382,1.0,0.653846,0.887202
TRINITY_DN1120_c0_g1_i1,1344,0.375744,428,0,0.857143,1.0,0.973756,0.700222,0.838943,1344,238.0,207.721,26.56,0.973756,1.0,0.857143,0.838943
TRINITY_DN1172_c0_g1_i1,1304,0.41181,434,0,0.8,1.0,0.95671,0.520922,0.680616,1304,55.0,49.4753,6.33,0.95671,1.0,0.8,0.680616
TRINITY_DN1103_c0_g1_i1,615,0.401626,204,0,0.812121,1.0,0.980506,0.490672,0.616198,615,165.0,314.711,40.24,0.980506,1.0,0.812121,0.616198
TRINITY_DN1141_c0_g1_i1,549,0.398907,172,0,0.76,0.978142,0.986364,0.643966,0.878234,549,25.0,53.4159,6.83,0.986364,0.978142,0.76,0.878234
TRINITY_DN1166_c0_g1_i1,974,0.387064,311,0,0.793814,1.0,0.97502,0.544882,0.703996,974,98.0,118.024,15.09,0.97502,1.0,0.793814,0.703996
TRINITY_DN1278_c0_g1_i1,554,0.373646,158,0,0.666667,1.0,0.962286,0.426458,0.664758,554,15.0,31.7603,4.06,0.962286,1.0,0.666667,0.664758
TRINITY_DN1269_c0_g1_i1,1505,0.407973,501,0,0.826446,1.0,0.970006,0.642971,0.802052,1505,242.0,188.617,24.12,0.970006,1.0,0.826446,0.802052
TRINITY_DN1268_c0_g1_i1,1132,0.400177,357,0,0.716312,1.0,0.974026,0.626504,0.897948,1132,141.0,146.109,18.68,0.974026,1.0,0.716312,0.897948
TRINITY_DN1239_c0_g1_i1,1518,0.447958,505,0,0.860294,1.0,0.95607,0.724325,0.880637,1518,136.0,105.092,13.44,0.95607,1.0,0.860294,0.880637
TRINITY_DN1222_c0_g1_i1,2487,0.416164,805,0,0.757225,1.0,0.967011,0.703056,0.960137,2487,173.0,81.5968,10.43,0.967011,1.0,0.757225,0.960137
TRINITY_DN1272_c0_g1_i1,2675,0.349533,863,0,0.8,1.0,0.968735,0.74166,0.956996,2675,330.0,144.708,18.5,0.968735,1.0,0.8,0.956996
TRINITY_DN1209_c0_g1_i1,2171,0.340396,723,0,0.895238,1.0,0.96425,0.827939,0.959114,2171,105.0,56.7326,7.25,0.96425,1.0,0.895238,0.959114
TRINITY_DN1240_c0_g1_i1,1286,0.367807,428,0,0.855856,1.0,0.971983,0.268822,0.323151,1286,111.0,101.248,12.95,0.971983,1.0,0.855856,0.323151
TRINITY_DN1201_c0_g1_i1,2844,0.413502,923,0,0.69898,1.0,0.97692,0.611341,0.895283,2844,196.0,80.8406,10.34,0.97692,1.0,0.69898,0.895283
TRINITY_DN1202_c0_g1_i1,3541,0.379554,1179,0,0.828283,1.0,0.969271,0.796553,0.992181,3541,297.0,98.386,12.58,0.969271,1.0,0.828283,0.992181
TRINITY_DN1235_c0_g1_i1,3128,0.372442,1013,0,0.832607,1.0,0.968615,0.77789,0.964555,3128,2295.0,860.635,110.05,0.968615,1.0,0.832607,0.964555
TRINITY_DN1205_c0_g1_i1,1190,0.383193,375,0,0.760148,1.0,0.954262,0.685855,0.945511,1190,271.0,267.132,34.16,0.954262,1.0,0.760148,0.945511
TRINITY_DN1286_c0_g1_i1,1599,0.369606,515,0,0.816667,1.0,0.965662,0.782806,0.992623,1599,120.0,88.031,11.26,0.965662,1.0,0.816667,0.992623
TRINITY_DN1292_c0_g1_i1,2468,0.360211,805,0,0.83299,1.0,0.972521,0.748296,0.923708,2468,485.0,230.515,29.48,0.972521,1.0,0.83299,0.923708
TRINITY_DN1289_c0_g1_i1,1301,0.375865,433,0,0.736842,1.0,0.958539,0.62913,0.89075,1301,77.0,69.4251,8.88,0.958539,1.0,0.736842,0.89075
TRINITY_DN1252_c0_g1_i1,2073,0.401351,670,0,0.829032,1.0,0.966138,0.755473,0.94321,2073,310.0,175.414,22.43,0.966138,1.0,0.829032,0.94321
TRINITY_DN1247_c0_g1_i1,1096,0.364964,343,0,0.733766,1.0,0.961156,0.675198,0.95737,1096,154.0,164.821,21.08,0.961156,1.0,0.733766,0.95737
TRINITY_DN1261_c0_g1_i1,1457,0.406314,485,0,0.768116,1.0,0.974913,0.712152,0.950999,1457,69.3921,55.8667,7.14,0.974913,1.0,0.768116,0.950999
TRINITY_DN1231_c0_g1_i1,3708,0.37945,1235,0,0.84322,1.0,0.968933,0.797877,0.976565,3708,236.0,74.6578,9.55,0.968933,1.0,0.84322,0.976565
TRINITY_DN1264_c0_g1_i1,2379,0.366541,766,0,0.784854,1.0,0.968919,0.731194,0.961516,2379,581.0,286.474,36.63,0.968919,1.0,0.784854,0.961516
TRINITY_DN1274_c0_g1_i1,2944,0.369565,953,0,0.794702,1.0,0.979863,0.75044,0.96371,2944,302.0,120.33,15.39,0.979863,1.0,0.794702,0.96371
TRINITY_DN1225_c0_g1_i1,3297,0.363361,1077,0,0.797642,1.0,0.972304,0.766216,0.987963,3297,509.0,181.093,23.16,0.972304,1.0,0.797642,0.987963
TRINITY_DN1221_c0_g1_i1,996,0.391566,309,0,0.786792,1.0,0.969735,0.675713,0.885623,996,530.0,624.194,79.82,0.969735,1.0,0.786792,0.885623
TRINITY_DN1228_c0_g1_i1,2150,0.363256,698,0,0.84097,1.0,0.965998,0.782913,0.963733,2150,372.0,202.959,25.95,0.965998,1.0,0.84097,0.963733
TRINITY_DN1296_c0_g1_i1,1211,0.39967,403,0,0.847826,1.0,0.96437,0.781479,0.955799,1211,92.0,89.1142,11.4,0.96437,1.0,0.847826,0.955799
TRINITY_DN1214_c0_g1_i1,1049,0.435653,322,0,0.712766,1.0,0.979059,0.559554,0.801837,1049,94.0,105.113,13.44,0.979059,1.0,0.712766,0.801837
TRINITY_DN1291_c0_g1_i1,1292,0.415635,406,0,0.835821,1.0,0.959233,0.641178,0.799726,1292,134.0,121.659,15.56,0.959233,1.0,0.835821,0.799726
TRINITY_DN1229_c0_g1_i1,1011,0.397626,312,0,0.822222,1.0,0.968641,0.555633,0.697647,1011,45.0,52.2113,6.68,0.968641,1.0,0.822222,0.697647
TRINITY_DN1262_c0_g1_i1,1186,0.379427,365,0,0.8,1.0,0.971605,0.68086,0.875947,1186,90.0,89.0145,11.38,0.971605,1.0,0.8,0.875947
TRINITY_DN1241_c0_g1_i1,3309,0.348141,1102,0,0.818182,1.0,0.971849,0.737956,0.928073,3309,187.0,66.29,8.48,0.971849,1.0,0.818182,0.928073
TRINITY_DN1275_c0_g1_i1,2544,0.405267,824,0,0.827044,1.0,0.973248,0.77024,0.956916,2544,636.0,293.253,37.5,0.973248,1.0,0.827044,0.956916
TRINITY_DN1287_c0_g1_i1,1786,0.370661,565,0,0.756098,1.0,0.965476,0.699447,0.958155,1786,123.0,80.7842,10.33,0.965476,1.0,0.756098,0.958155
TRINITY_DN1256_c0_g1_i1,2058,0.402818,685,0,0.743056,1.0,0.97325,0.65375,0.903995,2058,144.0,82.0767,10.5,0.97325,1.0,0.743056,0.903995
TRINITY_DN1282_c0_g1_i1,1055,0.453081,351,0,0.846154,1.0,0.978869,0.665105,0.803001,1055,52.0,57.8168,7.39,0.978869,1.0,0.846154,0.803001
TRINITY_DN1254_c0_g1_i1,2693,0.363535,897,0,0.822581,1.0,0.975727,0.783806,0.976567,2693,186.0,81.0176,10.36,0.975727,1.0,0.822581,0.976567
TRINITY_DN1207_c0_g1_i1,626,0.384984,180,0,0.82996,1.0,0.968451,0.324517,0.403741,626,247.0,462.834,59.19,0.968451,1.0,0.82996,0.403741
TRINITY_DN1206_c0_g1_i1,3528,0.371315,1149,0,0.847411,1.0,0.96913,0.790818,0.962942,3528,734.0,244.045,31.21,0.96913,1.0,0.847411,0.962942
TRINITY_DN1227_c0_g1_i1,1743,0.388985,580,0,0.875,1.0,0.970012,0.827851,0.975365,1743,65.0,43.744,5.59,0.970012,1.0,0.875,0.975365
TRINITY_DN1298_c0_g1_i1,799,0.416771,250,0,0.795455,1.0,0.981555,0.73509,0.941479,799,44.0,64.5965,8.26,0.981555,1.0,0.795455,0.941479
TRINITY_DN1263_c0_g1_i1,3257,0.409886,1071,0,0.846154,1.0,0.965539,0.786005,0.962069,3257,247.0,88.9574,11.38,0.965539,1.0,0.846154,0.962069
TRINITY_DN1218_c0_g1_i1,1295,0.363707,431,0,0.8375,1.0,0.964431,0.775418,0.960019,1295,80.0,72.4642,9.27,0.964431,1.0,0.8375,0.960019
TRINITY_DN1211_c0_g1_i1,598,0.35786,184,0,0.876923,1.0,0.978454,0.682867,0.795856,598,65.0,127.501,16.3,0.978454,1.0,0.876923,0.795856
TRINITY_DN1267_c0_g1_i1,2949,0.391319,982,0,0.846154,1.0,0.970308,0.811247,0.988085,2949,221.0,87.9064,11.24,0.970308,1.0,0.846154,0.988085
TRINITY_DN1294_c0_g1_i1,1171,0.404782,389,0,0.72,1.0,0.973422,0.662475,0.945226,1171,125.0,125.215,16.01,0.973422,1.0,0.72,0.945226
TRINITY_DN1293_c0_g1_i1,3105,0.388728,1034,0,0.815045,1.0,0.971516,0.761049,0.961128,3105,1449.0,547.406,70.0,0.971516,1.0,0.815045,0.961128
TRINITY_DN1280_c0_g1_i1,2340,0.351709,779,0,0.785455,1.0,0.969392,0.747945,0.982312,2340,275.0,137.854,17.63,0.969392,1.0,0.785455,0.982312
TRINITY_DN1260_c0_g1_i1,1010,0.413861,321,0,0.815603,1.0,0.96875,0.606603,0.76774,1010,141.0,163.757,20.94,0.96875,1.0,0.815603,0.76774
TRINITY_DN1237_c0_g1_i1,1634,0.358017,517,0,0.774381,1.0,0.96571,0.672925,0.899839,1634,687.0,493.183,63.07,0.96571,1.0,0.774381,0.899839
TRINITY_DN1270_c0_g1_i1,2414,0.41135,804,0,0.75,1.0,0.969657,0.627959,0.863479,2414,212.0,103.015,13.17,0.969657,1.0,0.75,0.863479
TRINITY_DN1224_c0_g1_i1,1277,0.392326,425,0,0.745283,1.0,0.982548,0.662747,0.905051,1277,106.0,97.3684,12.45,0.982548,1.0,0.745283,0.905051
TRINITY_DN1243_c0_g1_i1,1422,0.370605,452,0,0.803258,1.0,0.972598,0.687062,0.879442,1422,800.0,659.923,84.39,0.972598,1.0,0.803258,0.879442
TRINITY_DN1266_c0_g1_i1,2254,0.370009,724,0,0.83237,1.0,0.96913,0.772489,0.957621,2254,346.0,180.063,23.03,0.96913,1.0,0.83237,0.957621
TRINITY_DN1245_c0_g1_i1,1166,0.427959,388,0,0.836257,1.0,0.985987,0.784015,0.950853,1166,171.0,172.029,22.0,0.985987,1.0,0.836257,0.950853
TRINITY_DN1299_c0_g1_i1,1026,0.375244,327,0,0.886364,1.0,0.967986,0.677659,0.789824,1026,88.0,100.609,12.87,0.967986,1.0,0.886364,0.789824
TRINITY_DN1212_c0_g1_i1,582,0.365979,172,0,0.657895,1.0,0.963265,0.60658,0.957163,582,38.0,76.5885,9.79,0.963265,1.0,0.657895,0.957163
TRINITY_DN1253_c0_g1_i1,2783,0.384837,919,0,0.739777,1.0,0.95907,0.688078,0.96981,2783,269.0,113.381,14.5,0.95907,1.0,0.739777,0.96981
TRINITY_DN1208_c0_g1_i1,1148,0.425087,382,0,0.819149,1.0,0.972097,0.705704,0.886237,1148,94.0,96.0481,12.28,0.972097,1.0,0.819149,0.886237
TRINITY_DN1297_c0_g1_i1,1593,0.370998,513,0,0.807531,1.0,0.977646,0.696068,0.881679,1593,239.0,175.989,22.5,0.977646,1.0,0.807531,0.881679
TRINITY_DN1226_c0_g1_i1,571,0.409807,189,0,0.8125,1.0,0.971921,0.345995,0.438142,571,32.0,65.7381,8.41,0.971921,1.0,0.8125,0.438142
TRINITY_DN1258_c0_g1_i1,2285,0.405252,761,0,0.774648,1.0,0.969793,0.723841,0.963518,2285,355.0,182.241,23.3,0.969793,1.0,0.774648,0.963518
TRINITY_DN1288_c0_g1_i1,2141,0.371789,713,0,0.758621,1.0,0.971148,0.709665,0.963259,2141,174.0,95.3313,12.19,0.971148,1.0,0.758621,0.963259
TRINITY_DN1223_c0_g1_i1,875,0.398857,278,0,0.807692,1.0,0.975076,0.419801,0.533039,875,52.0,69.7105,8.91,0.975076,1.0,0.807692,0.533039
TRINITY_DN1255_c0_g1_i1,1014,0.381657,323,0,0.86,1.0,0.985253,0.792367,0.935148,1014,50.0,57.8409,7.4,0.985253,1.0,0.86,0.935148
TRINITY_DN1248_c0_g1_i1,608,0.419408,202,0,0.824324,1.0,0.975238,0.407243,0.506576,608,74.0,142.768,18.26,0.975238,1.0,0.824324,0.506576
TRINITY_DN1246_c0_g1_i1,2124,0.356403,686,0,0.813725,1.0,0.978687,0.768653,0.96518,2124,102.0,56.3312,7.2,0.978687,1.0,0.813725,0.96518
TRINITY_DN1233_c0_g1_i1,1083,0.363804,334,0,0.706199,1.0,0.964489,0.491745,0.721963,1083,372.0,402.919,51.52,0.964489,1.0,0.706199,0.721963
TRINITY_DN1285_c0_g1_i1,3042,0.400723,982,0,0.830803,1.0,0.967405,0.750372,0.933621,3042,462.0,178.15,22.78,0.967405,1.0,0.830803,0.933621
TRINITY_DN1232_c0_g1_i1,3223,0.359293,1073,0,0.812865,1.0,0.970138,0.783989,0.994164,3223,171.0,62.2356,7.96,0.970138,1.0,0.812865,0.994164
TRINITY_DN1259_c0_g1_i1,2461,0.393336,799,0,0.870588,1.0,0.970231,0.827412,0.979566,2461,255.0,121.543,15.54,0.970231,1.0,0.870588,0.979566
TRINITY_DN1244_c0_g1_i1,828,0.48913,270,0,0.788462,1.0,0.979416,0.6964,0.901802,828,52.0,73.6675,9.42,0.979416,1.0,0.788462,0.901802
TRINITY_DN1234_c0_g1_i1,1592,0.359925,530,0,0.736264,1.0,0.970163,0.547678,0.766739,1592,91.0,67.0504,8.57,0.970163,1.0,0.736264,0.766739
TRINITY_DN1271_c0_g1_i1,1513,0.391937,476,0,0.791932,1.0,0.967095,0.643267,0.839913,1513,471.0,365.161,46.7,0.967095,1.0,0.791932,0.839913
TRINITY_DN1273_c0_g1_i1,556,0.393885,184,0,0.714286,1.0,0.97529,0.412845,0.592627,556,22.0,46.4142,5.94,0.97529,1.0,0.714286,0.592627
TRINITY_DN1277_c0_g1_i1,1880,0.397872,626,0,0.868996,1.0,0.970494,0.808381,0.95853,1880,229.0,142.883,18.27,0.970494,1.0,0.868996,0.95853
TRINITY_DN1265_c0_g1_i1,1857,0.431879,618,0,0.775,1.0,0.979039,0.745334,0.982312,1857,121.0,76.4322,9.77,0.979039,1.0,0.775,0.982312
TRINITY_DN1251_c0_g1_i1,1527,0.395547,508,0,0.833333,1.0,0.973889,0.776358,0.956608,1527,228.0,175.145,22.4,0.973889,1.0,0.833333,0.956608
TRINITY_DN1279_c0_g1_i1,1821,0.397584,606,0,0.811644,0.996705,0.970135,0.741049,0.944241,1821,293.0,188.739,24.14,0.970135,0.996705,0.811644,0.944241
TRINITY_DN1276_c0_g1_i1,2028,0.382643,659,0,0.72549,1.0,0.972849,0.636887,0.902371,2028,408.0,235.991,30.18,0.972849,1.0,0.72549,0.902371
TRINITY_DN1210_c0_g1_i1,2554,0.323806,829,0,0.837989,1.0,0.969431,0.779472,0.959501,2554,179.0,82.212,10.51,0.969431,1.0,0.837989,0.959501
TRINITY_DN1230_c0_g1_i1,1747,0.411563,581,0,0.794872,1.0,0.950204,0.701397,0.928646,1747,117.0,78.559,10.05,0.950204,1.0,0.794872,0.928646
TRINITY_DN1290_c0_g1_i1,936,0.352564,311,0,0.75641,1.0,0.972471,0.654681,0.890011,936,78.0,97.7511,12.5,0.972471,1.0,0.75641,0.890011
TRINITY_DN1217_c0_g1_i1,924,0.405844,307,0,0.742857,1.0,0.967447,0.642098,0.893447,924,70.0,88.8647,11.36,0.967447,1.0,0.742857,0.893447
TRINITY_DN1281_c0_g1_i1,923,0.387866,294,0,0.855932,1.0,0.952425,0.726161,0.890764,923,118.0,149.963,19.18,0.952425,1.0,0.855932,0.890764
TRINITY_DN1257_c0_g1_i1,2761,0.387541,898,0,0.830508,1.0,0.975485,0.77886,0.961379,2761,177.0,75.1986,9.62,0.975485,1.0,0.830508,0.961379
TRINITY_DN1295_c0_g1_i1,2562,0.383294,840,0,0.847826,1.0,0.97084,0.786335,0.955329,2562,184.0,84.2445,10.77,0.97084,1.0,0.847826,0.955329
TRINITY_DN1200_c0_g1_i1,4040,0.392327,1331,0,0.817376,1.0,0.974026,0.790556,0.99298,4040,564.0,163.757,20.94,0.974026,1.0,0.817376,0.99298
TRINITY_DN1215_c0_g1_i1,1283,0.41933,427,0,0.864198,1.0,0.96819,0.815956,0.975199,1283,81.0,74.0562,9.47,0.96819,1.0,0.864198,0.975199
TRINITY_DN1283_c0_g1_i1,1301,0.356649,420,0,0.875,1.0,0.988995,0.822839,0.950852,1301,72.0,64.917,8.3,0.988995,1.0,0.875,0.950852
TRINITY_DN1249_c0_g1_i1,6206,0.398969,2051,0,0.846336,1.0,0.97013,0.815124,0.992776,6206,846.0,159.905,20.45,0.97013,1.0,0.846336,0.992776
TRINITY_DN1204_c0_g1_i1,2572,0.375194,827,0,0.823669,1.0,0.963461,0.697161,0.878509,2572,846.0,385.836,49.34,0.963461,1.0,0.823669,0.878509
TRINITY_DN1213_c0_g1_i1,1623,0.402341,527,0,0.805195,1.0,0.965879,0.766583,0.985679,1623,77.0,55.6513,7.12,0.965879,1.0,0.805195,0.985679
TRINITY_DN1219_c0_g1_i1,1557,0.441875,518,0,0.791837,1.0,0.97106,0.688613,0.895557,1557,735.0,553.735,70.81,0.97106,1.0,0.791837,0.895557
TRINITY_DN1242_c0_g1_i1,3605,0.389182,1186,0,0.81877,1.0,0.97153,0.772424,0.971041,3605,309.0,100.544,12.86,0.97153,1.0,0.81877,0.971041
TRINITY_DN1238_c0_g1_i1,784,0.469388,232,0,0.792982,1.0,0.972997,0.512717,0.664512,784,285.0,426.414,54.53,0.972997,1.0,0.792982,0.664512
TRINITY_DN1216_c0_g1_i1,1163,0.376612,387,0,0.925926,1.0,0.96337,0.844998,0.947297,1163,81.0,81.6974,10.45,0.96337,1.0,0.925926,0.947297
TRINITY_DN1220_c0_g1_i1,852,0.381455,283,0,0.8,1.0,0.979592,0.687092,0.876758,852,35.0,48.1872,6.16,0.979592,1.0,0.8,0.876758
TRINITY_DN1236_c0_g1_i1,6720,0.374256,2239,0,0.831715,1.0,0.967845,0.801723,0.995964,6720,927.0,161.813,20.69,0.967845,1.0,0.831715,0.995964
TRINITY_DN1284_c0_g1_i1,1409,0.475515,452,0,0.829268,1.0,0.964,0.716849,0.896718,1409,82.0,68.2662,8.73,0.964,1.0,0.829268,0.896718
TRINITY_DN1250_c0_g1_i1,669,0.503737,198,0,0.786667,1.0,0.97484,0.617968,0.805827,669,75.0,131.504,16.82,0.97484,1.0,0.786667,0.805827
TRINITY_DN1203_c0_g1_i1,1725,0.449855,574,0,0.784946,1.0,0.969363,0.653725,0.859149,1725,93.0,63.2407,8.09,0.969363,1.0,0.784946,0.859149
TRINITY_DN1304_c0_g1_i1,607,0.383855,173,0,0.789809,1.0,0.960588,0.37481,0.494028,607,158.0,305.331,39.04,0.960588,1.0,0.789809,0.494028
TRINITY_DN1386_c0_g1_i1,1371,0.366885,425,0,0.836888,1.0,0.971116,0.68261,0.839913,1371,797.0,681.905,87.2,0.971116,1.0,0.836888,0.839913
TRINITY_DN1311_c0_g1_i1,2380,0.401261,771,0,0.790287,1.0,0.970794,0.723032,0.942422,2380,453.0,223.267,28.55,0.970794,1.0,0.790287,0.942422
TRINITY_DN1314_c0_g1_i1,839,0.418355,259,0,0.606383,1.0,0.975781,0.494329,0.835442,839,94.0,131.422,16.81,0.975781,1.0,0.606383,0.835442
TRINITY_DN1313_c0_g1_i1,1700,0.391765,539,0,0.725979,1.0,0.974963,0.661664,0.934814,1700,281.0,193.892,24.79,0.974963,1.0,0.725979,0.934814
TRINITY_DN1345_c0_g1_i1,1042,0.373321,346,0,0.828571,1.0,0.971652,0.772704,0.959782,1042,70.0,78.8013,10.08,0.971652,1.0,0.828571,0.959782
TRINITY_DN1337_c0_g1_i1,4774,0.408672,1590,0,0.847569,1.0,0.97027,0.792759,0.963992,4774,761.0,186.984,23.91,0.97027,1.0,0.847569,0.963992
TRINITY_DN1395_c0_g1_i1,1406,0.400427,441,0,0.793893,1.0,0.976626,0.304307,0.392484,1406,524.0,437.169,55.9,0.976626,1.0,0.793893,0.392484
TRINITY_DN1353_c0_g1_i1,1871,0.413683,595,0,0.870588,1.0,0.971024,0.79176,0.936593,1871,340.0,213.161,27.26,0.971024,1.0,0.870588,0.936593
TRINITY_DN1320_c0_g1_i1,3068,0.436441,991,0,0.829945,1.0,0.971567,0.776711,0.963247,3068,2705.0,1034.22,132.25,0.971567,1.0,0.829945,0.963247
TRINITY_DN1322_c0_g1_i1,1411,0.389794,457,0,0.897959,1.0,0.97573,0.811474,0.926165,1411,98.0,81.4708,10.42,0.97573,1.0,0.897959,0.926165
TRINITY_DN1357_c0_g1_i1,1481,0.392978,479,0,0.778689,1.0,0.966557,0.630698,0.837973,1481,122.0,96.6291,12.36,0.966557,1.0,0.778689,0.837973
TRINITY_DN1310_c0_g1_i1,2599,0.381301,865,0,0.825581,1.0,0.973734,0.774508,0.963442,2599,516.0,232.888,29.78,0.973734,1.0,0.825581,0.963442
TRINITY_DN1389_c0_g1_i1,2599,0.383224,840,0,0.813291,1.0,0.969334,0.7559,0.958837,2599,316.0,142.621,18.24,0.969334,1.0,0.813291,0.958837
TRINITY_DN1396_c0_g1_i1,4305,0.378862,1418,0,0.829114,1.0,0.96603,0.784366,0.979296,4305,475.0,129.427,16.55,0.96603,1.0,0.829114,0.979296
TRINITY_DN1356_c0_g1_i1,1491,0.411804,476,0,0.795652,1.0,0.957975,0.725055,0.951247,1491,230.0,180.948,23.14,0.957975,1.0,0.795652,0.951247
TRINITY_DN1340_c0_g1_i1,1655,0.369184,531,0,0.754717,1.0,0.972504,0.71956,0.980373,1655,106.0,75.1296,9.61,0.972504,1.0,0.754717,0.980373
TRINITY_DN1344_c0_g1_i1,2454,0.386716,817,0,0.824427,1.0,0.980753,0.777038,0.961015,2454,262.0,125.236,16.01,0.980753,1.0,0.824427,0.961015
TRINITY_DN1338_c0_g1_i1,1626,0.370849,541,0,0.821429,1.0,0.964474,0.60438,0.762869,1626,84.0,60.5985,7.75,0.964474,1.0,0.821429,0.762869
TRINITY_DN1309_c0_g1_i1,2296,0.394599,749,0,0.818182,1.0,0.969768,0.736175,0.927819,2296,275.0,140.496,17.97,0.969768,1.0,0.818182,0.927819
TRINITY_DN1392_c0_g1_i1,1214,0.397858,404,0,0.857143,1.0,0.967912,0.715643,0.862596,1214,70.0,67.6367,8.65,0.967912,1.0,0.857143,0.862596
TRINITY_DN1370_c0_g1_i1,1282,0.460998,411,0,0.865031,1.0,0.973449,0.748971,0.889448,1282,327.0,299.201,38.26,0.973449,1.0,0.865031,0.889448
TRINITY_DN1380_c0_g1_i1,2789,0.384726,929,0,0.79096,1.0,0.971609,0.764311,0.994544,2789,177.0,74.4437,9.52,0.971609,1.0,0.79096,0.994544
TRINITY_DN1324_c0_g1_i1,3413,0.388515,1118,0,0.828804,1.0,0.961112,0.784701,0.985095,3413,368.0,126.478,16.17,0.961112,1.0,0.828804,0.985095
TRINITY_DN1306_c0_g1_i1,2981,0.365649,972,0,0.816641,1.0,0.973488,0.762396,0.959,2981,649.0,255.379,32.66,0.973488,1.0,0.816641,0.959
TRINITY_DN1385_c0_g1_i1,2760,0.363406,919,0,0.882022,1.0,0.969974,0.836178,0.97737,2760,178.0,75.6509,9.67,0.969974,1.0,0.882022,0.97737
TRINITY_DN1346_c0_g1_i1,1530,0.387582,490,0,0.830645,1.0,0.97067,0.726544,0.901104,1530,124.0,95.0678,12.16,0.97067,1.0,0.830645,0.901104
TRINITY_DN1365_c0_g1_i1,858,0.393939,285,0,0.886792,1.0,0.964571,0.766363,0.895939,858,53.0,72.4589,9.27,0.964571,1.0,0.886792,0.895939
TRINITY_DN1399_c0_g1_i1,1656,0.41244,528,0,0.804217,1.0,0.971237,0.537035,0.68755,1656,332.0,235.169,30.07,0.971237,1.0,0.804217,0.68755
TRINITY_DN1347_c0_g1_i1,2614,0.369549,842,0,0.8,1.0,0.972762,0.681318,0.875494,2614,441.0,197.896,25.31,0.972762,1.0,0.8,0.875494
TRINITY_DN1359_c0_g1_i1,7516,0.383183,2474,0,0.816927,1.0,0.969494,0.78916,0.996407,7516,1668.0,260.323,33.29,0.969494,1.0,0.816927,0.996407
TRINITY_DN1391_c0_g1_i1,2060,0.368447,686,0,0.811594,1.0,0.97408,0.700611,0.886224,2060,345.0,196.451,25.12,0.97408,1.0,0.811594,0.886224
TRINITY_DN1307_c0_g1_i1,1305,0.430651,412,0,0.731132,1.0,0.972596,0.675882,0.950479,1305,212.0,190.559,24.37,0.972596,1.0,0.731132,0.950479
TRINITY_DN1358_c0_g1_i1,4708,0.389337,1545,0,0.800525,1.0,0.966198,0.765432,0.989613,4708,762.0,189.855,24.28,0.966198,1.0,0.800525,0.989613
TRINITY_DN1333_c0_g1_i1,2203,0.403541,715,0,0.781726,1.0,0.974603,0.651586,0.855243,2203,197.0,104.895,13.41,0.974603,1.0,0.781726,0.855243
TRINITY_DN1349_c0_g1_i1,909,0.39714,286,0,0.781609,1.0,0.978618,0.596286,0.779564,909,87.0,112.269,14.36,0.978618,1.0,0.781609,0.779564
TRINITY_DN1381_c0_g1_i1,1576,0.496193,500,0,0.803109,1.0,0.96445,0.743677,0.960131,1576,193.0,143.649,18.37,0.96445,1.0,0.803109,0.960131
TRINITY_DN1355_c0_g1_i1,808,0.357673,240,0,0.771208,1.0,0.969728,0.431703,0.577249,808,389.0,564.73,72.22,0.969728,1.0,0.771208,0.577249
TRINITY_DN1336_c0_g1_i1,1649,0.436022,525,0,0.808511,1.0,0.968057,0.752828,0.961854,1649,188.0,133.733,17.1,0.968057,1.0,0.808511,0.961854
TRINITY_DN1331_c0_g1_i1,1060,0.357547,352,0,0.735849,1.0,0.975155,0.69495,0.968481,1060,53.0,58.6507,7.5,0.975155,1.0,0.735849,0.968481
TRINITY_DN1362_c0_g1_i1,2753,0.36542,901,0,0.85034,1.0,0.957354,0.754419,0.926718,2753,147.0,62.6346,8.01,0.957354,1.0,0.85034,0.926718
TRINITY_DN1368_c0_g1_i1,680,0.347059,217,0,0.777778,1.0,0.967411,0.075731,0.100648,680,36.0,62.1007,7.94,0.967411,1.0,0.777778,0.100648
TRINITY_DN1387_c0_g1_i1,2150,0.402326,716,0,0.887324,1.0,0.960661,0.816359,0.957699,2150,142.0,77.4734,9.91,0.960661,1.0,0.887324,0.957699
